type,host_time,imu_time_us,x,y,z,i,j,k,real,accuracy
RV,1782148505.1471624,44679370,,,,-0.096436,0.048889,-0.632751,0.766785,0.220947
LA,1782148505.2453597,44719512,0.453125,0.261719,0.617188,,,,,
RV,1782148505.2506962,44724812,,,,-0.08551,0.060059,-0.624451,0.774048,0.22168
LA,1782148505.253535,44724812,0.410156,0.246094,0.273438,,,,,
RV,1782148505.2590523,44729312,,,,-0.084534,0.060608,-0.62439,0.77417,0.22168
LA,1782148505.2618861,44729312,0.269531,0.246094,0.003906,,,,,
RV,1782148505.2688074,44734812,,,,-0.083557,0.060913,-0.62439,0.774231,0.22168
LA,1782148505.270273,44734812,0.25,0.195312,-0.042969,,,,,
RV,1782148505.275867,44739912,,,,-0.082886,0.060974,-0.62439,0.774292,0.22168
LA,1782148505.2787163,44739912,0.292969,0.1875,-0.15625,,,,,
RV,1782148505.2846599,44744812,,,,-0.082397,0.060913,-0.62439,0.774353,0.22168
LA,1782148505.2871504,44744812,0.417969,0.214844,-0.347656,,,,,
RV,1782148505.2926712,44749412,,,,-0.082031,0.060791,-0.62439,0.774414,0.22168
LA,1782148505.298048,44749412,0.464844,0.171875,-0.324219,,,,,
RV,1782148505.3009238,44754912,,,,-0.081482,0.06073,-0.624451,0.774414,0.221924
LA,1782148505.304613,44754912,0.464844,0.085938,-0.363281,,,,,
RV,1782148505.3973901,44927977,,,,-0.068665,0.046936,-0.62854,0.773315,0.222656
LA,1782148505.4955153,44969886,-1.085938,-0.105469,-0.886719,,,,,
RV,1782148505.5006237,44975186,,,,-0.072388,0.044983,-0.631653,0.770569,0.223389
LA,1782148505.5035765,44975186,-0.828125,-0.113281,-0.960938,,,,,
RV,1782148505.5091138,44980186,,,,-0.072021,0.044678,-0.631409,0.770813,0.223389
LA,1782148505.5121386,44980186,-0.511719,-0.082031,-1.0,,,,,
RV,1782148505.5175052,44984986,,,,-0.071655,0.044434,-0.631165,0.771057,0.223389
LA,1782148505.5202658,44984986,0.0625,-0.058594,-1.152344,,,,,
RV,1782148505.5257,44990086,,,,-0.071228,0.044312,-0.63092,0.771301,0.223389
LA,1782148505.5312476,44990086,0.367188,-0.019531,-1.152344,,,,,
RV,1782148505.536841,44995186,,,,-0.070801,0.04425,-0.630676,0.771545,0.223389
LA,1782148505.5396569,44995186,0.644531,0.042969,-1.230469,,,,,
RV,1782148505.5451503,45000286,,,,-0.070312,0.04425,-0.630554,0.771729,0.223389
LA,1782148505.5481346,45000286,0.890625,0.078125,-1.308594,,,,,
RV,1782148505.5533824,45004886,,,,-0.069885,0.044373,-0.630493,0.77179,0.223389
LA,1782148505.555345,45004886,1.203125,0.070312,-1.269531,,,,,
RV,1782148505.6483827,45178906,,,,-0.047852,0.045349,-0.641541,0.764282,0.224365
LA,1782148505.7462246,45219659,0.511719,-0.035156,0.832031,,,,,
RV,1782148505.7516644,45224659,,,,-0.039368,0.057312,-0.644836,0.761108,0.224854
LA,1782148505.7541802,45224659,0.464844,0.003906,1.40625,,,,,
RV,1782148505.7596166,45229559,,,,-0.039795,0.056885,-0.644714,0.761292,0.225098
LA,1782148505.7626708,45229559,0.417969,-0.027344,1.597656,,,,,
RV,1782148505.7681205,45235059,,,,-0.040283,0.055969,-0.644653,0.761353,0.225098
LA,1782148505.7708871,45235059,0.242188,-0.109375,1.597656,,,,,
RV,1782148505.7764766,45239959,,,,-0.040588,0.054932,-0.644653,0.761414,0.225098
LA,1782148505.7794292,45239959,-0.316406,-0.003906,1.261719,,,,,
RV,1782148505.7846754,45245259,,,,-0.040771,0.053528,-0.644714,0.761475,0.225098
LA,1782148505.7903156,45245259,-0.609375,0.058594,0.992188,,,,,
RV,1782148505.7929237,45249959,,,,-0.040833,0.052185,-0.644714,0.761536,0.225098
LA,1782148505.798461,45249959,-0.855469,0.082031,0.714844,,,,,
RV,1782148505.804008,45255059,,,,-0.040833,0.050598,-0.644714,0.761658,0.225098
LA,1782148505.8054302,45255059,-1.0,0.058594,0.484375,,,,,
RV,1782148505.8975601,45428735,,,,-0.047485,0.0224,-0.636414,0.769531,0.226074
LA,1782148505.996221,45470089,-0.855469,0.101562,0.332031,,,,,
RV,1782148506.0020475,45475489,,,,-0.05072,-0.003845,-0.633972,0.771667,0.226807
LA,1782148506.0046172,45475489,-1.117188,0.167969,0.457031,,,,,
RV,1782148506.009985,45480189,,,,-0.05127,-0.005432,-0.634094,0.771545,0.226807
LA,1782148506.0126948,45480189,-1.53125,0.316406,0.308594,,,,,
RV,1782148506.0182924,45485289,,,,-0.05188,-0.007263,-0.634094,0.771484,0.226807
LA,1782148506.0209477,45485289,-1.570312,0.335938,0.042969,,,,,
RV,1782148506.027217,45490089,,,,-0.052429,-0.009033,-0.633972,0.771545,0.226807
LA,1782148506.032128,45490089,-1.375,0.285156,-0.035156,,,,,
RV,1782148506.0350392,45495489,,,,-0.052979,-0.010864,-0.633728,0.771667,0.226807
LA,1782148506.0403194,45495489,-0.992188,0.238281,-0.074219,,,,,
RV,1782148506.0458267,45499889,,,,-0.053345,-0.012207,-0.633423,0.771851,0.227051
LA,1782148506.0485957,45499889,-0.132812,0.144531,0.164062,,,,,
RV,1782148506.0542119,45505389,,,,-0.053589,-0.013611,-0.633057,0.772156,0.227051
LA,1782148506.056237,45505389,0.226562,0.128906,0.164062,,,,,
RV,1782148506.148133,45679012,,,,-0.052246,-0.029419,-0.631714,0.772888,0.227783
LA,1782148506.2466946,45720027,-0.914062,0.03125,-1.113281,,,,,
RV,1782148506.2519712,45725427,,,,-0.051208,-0.035095,-0.638672,0.766968,0.228271
LA,1782148506.2547514,45725427,-1.335938,0.039062,-1.0,,,,,
RV,1782148506.2604887,45730127,,,,-0.051575,-0.035217,-0.639221,0.766479,0.228516
LA,1782148506.2631998,45730127,-1.6875,0.046875,-0.921875,,,,,
RV,1782148506.26887,45735527,,,,-0.052063,-0.0354,-0.639648,0.766052,0.228516
LA,1782148506.2717342,45735527,-1.964844,0.316406,-0.808594,,,,,
RV,1782148506.2768836,45740827,,,,-0.05249,-0.035583,-0.639954,0.765808,0.228516
LA,1782148506.282596,45740827,-1.863281,0.4375,-0.808594,,,,,
RV,1782148506.2885327,45745527,,,,-0.052795,-0.035645,-0.640015,0.765686,0.228516
LA,1782148506.2909088,45745527,-1.632812,0.398438,-0.753906,,,,,
RV,1782148506.2964742,45750527,,,,-0.052795,-0.0354,-0.640015,0.765747,0.228516
LA,1782148506.2992425,45750527,-1.328125,0.4375,-0.761719,,,,,
RV,1782148506.304818,45755227,,,,-0.05249,-0.034912,-0.639832,0.76593,0.228516
LA,1782148506.3077624,45755227,-0.699219,0.484375,-1.105469,,,,,
RV,1782148506.400457,45930019,,,,-0.047546,-0.032776,-0.643311,0.763428,0.229248
RV,1782148506.4972908,45974685,,,,-0.041077,-0.046997,-0.646362,0.760498,0.22998
LA,1782148506.5028245,45974685,-1.265625,-0.511719,-4.09375,,,,,
RV,1782148506.5083764,45979885,,,,-0.040894,-0.048828,-0.646851,0.759949,0.22998
LA,1782148506.5111747,45979885,-1.480469,-0.496094,-4.351562,,,,,
RV,1782148506.5169787,45984885,,,,-0.040771,-0.050598,-0.647339,0.75946,0.22998
LA,1782148506.519519,45984885,-1.742188,-0.40625,-4.429688,,,,,
RV,1782148506.5252795,45989485,,,,-0.04071,-0.052246,-0.647766,0.758972,0.22998
LA,1782148506.5281942,45989485,-1.949219,-0.320312,-4.566406,,,,,
RV,1782148506.5335171,45994385,,,,-0.040649,-0.053894,-0.648193,0.758484,0.22998
LA,1782148506.5390043,45994385,-2.316406,-0.144531,-4.949219,,,,,
RV,1782148506.545019,45999885,,,,-0.04071,-0.055786,-0.648621,0.757935,0.230225
LA,1782148506.547769,45999885,-2.578125,-0.136719,-5.132812,,,,,
RV,1782148506.5529604,46004785,,,,-0.040833,-0.057495,-0.648987,0.757507,0.230225
LA,1782148506.5560732,46004785,-2.753906,-0.152344,-5.355469,,,,,
RV,1782148506.5607038,46009585,,,,-0.041077,-0.059143,-0.649292,0.75708,0.230225
RV,1782148506.6541333,46182044,,,,-0.067322,-0.070374,-0.634521,0.766724,0.230957
RV,1782148506.7517383,46225743,,,,-0.085388,-0.069458,-0.604675,0.788818,0.231934
LA,1782148506.758666,46225743,0.703125,-0.695312,2.71875,,,,,
RV,1782148506.7628365,46230343,,,,-0.085693,-0.072266,-0.604919,0.78833,0.231934
LA,1782148506.769282,46230343,0.003906,-0.6875,2.304688,,,,,
RV,1782148506.7706962,46235943,,,,-0.085876,-0.075928,-0.605225,0.787781,0.231934
LA,1782148506.7747197,46235943,-1.277344,-0.609375,1.402344,,,,,
RV,1782148506.7845523,46240843,,,,-0.085815,-0.079102,-0.605347,0.787354,0.231934
LA,1782148506.7847593,46240843,-1.929688,-0.421875,0.796875,,,,,
RV,1782148506.7873528,46245843,,,,-0.085571,-0.082397,-0.605347,0.787048,0.231934
LA,1782148506.7929764,46245843,-2.511719,-0.390625,0.082031,,,,,
RV,1782148506.795857,46250443,,,,-0.085266,-0.085388,-0.605164,0.786926,0.232178
LA,1782148506.8011978,46250443,-3.011719,-0.351562,-1.289062,,,,,
RV,1782148506.8066618,46255743,,,,-0.084839,-0.088379,-0.604675,0.786987,0.232178
LA,1782148506.809362,46255743,-2.894531,-0.46875,-1.886719,,,,,
RV,1782148506.8136475,46260843,,,,-0.084473,-0.09082,-0.604004,0.787292,0.232178
RV,1782148506.9062614,46436961,,,,-0.082642,-0.138672,-0.593994,0.788086,0.233154
LA,1782148507.0049253,46474904,-1.675781,0.097656,-1.707031,,,,,
RV,1782148507.0103445,46480404,,,,-0.087524,-0.170898,-0.591125,0.783386,0.233887
LA,1782148507.0130162,46480404,-1.746094,0.089844,-1.652344,,,,,
RV,1782148507.0184317,46485304,,,,-0.088318,-0.171936,-0.591003,0.783203,0.233887
LA,1782148507.0213108,46485304,-1.730469,0.082031,-1.53125,,,,,
RV,1782148507.0266712,46489904,,,,-0.089233,-0.172607,-0.590698,0.783142,0.233887
LA,1782148507.0297303,46489904,-1.25,0.058594,-0.863281,,,,,
RV,1782148507.0348847,46495304,,,,-0.090332,-0.172974,-0.590271,0.783264,0.233887
LA,1782148507.0404599,46495304,-0.699219,-0.046875,-0.203125,,,,,
RV,1782148507.045949,46500404,,,,-0.091431,-0.173096,-0.589844,0.783447,0.233887
LA,1782148507.048732,46500404,-0.167969,-0.023438,0.570312,,,,,
RV,1782148507.054283,46505404,,,,-0.092468,-0.173035,-0.589417,0.78363,0.233887
LA,1782148507.0569437,46505404,0.664062,-0.085938,1.757812,,,,,
RV,1782148507.062694,46509904,,,,-0.093323,-0.173035,-0.588989,0.783875,0.233887
LA,1782148507.0651064,46509904,1.003906,0.042969,2.1875,,,,,
RV,1782148507.158025,46685354,,,,-0.100159,-0.188538,-0.589233,0.779236,0.234863
RV,1782148507.2561808,46730528,,,,-0.090942,-0.207031,-0.597656,0.769226,0.235596
LA,1782148507.2621305,46730528,-2.117188,0.121094,0.4375,,,,,
RV,1782148507.267945,46735828,,,,-0.091736,-0.20752,-0.597534,0.769104,0.235596
LA,1782148507.2700276,46735828,-1.671875,0.050781,0.636719,,,,,
RV,1782148507.2756374,46740828,,,,-0.092285,-0.207642,-0.59729,0.769165,0.235596
LA,1782148507.2782226,46740828,-1.257812,0.019531,0.789062,,,,,
RV,1782148507.2844205,46745528,,,,-0.092468,-0.207336,-0.597046,0.76947,0.235596
LA,1782148507.286855,46745528,-0.53125,0.183594,1.171875,,,,,
RV,1782148507.2923863,46750728,,,,-0.092285,-0.206543,-0.596619,0.769958,0.235596
LA,1782148507.2953603,46750728,-0.132812,0.152344,1.355469,,,,,
RV,1782148507.300949,46755928,,,,-0.091797,-0.205505,-0.596191,0.770691,0.235596
LA,1782148507.3062398,46755928,0.113281,0.191406,1.425781,,,,,
RV,1782148507.3091307,46760828,,,,-0.091064,-0.204468,-0.595703,0.771423,0.235596
LA,1782148507.3148031,46760828,0.433594,0.152344,1.371094,,,,,
RV,1782148507.3180854,46765528,,,,-0.090332,-0.203552,-0.595215,0.772095,0.23584
RV,1782148507.410754,46940865,,,,-0.089661,-0.200684,-0.591553,0.775757,0.236328
RV,1782148507.5084255,46980120,,,,-0.077515,-0.178833,-0.586731,0.78595,0.237061
LA,1782148507.5138426,46980120,1.457031,-0.121094,0.585938,,,,,
RV,1782148507.5193572,46985020,,,,-0.078491,-0.179688,-0.586548,0.785828,0.237061
LA,1782148507.521857,46985020,1.585938,-0.113281,1.015625,,,,,
RV,1782148507.527473,46990020,,,,-0.079346,-0.180542,-0.586426,0.785645,0.237305
LA,1782148507.5301294,46990020,1.445312,-0.113281,1.136719,,,,,
RV,1782148507.5360556,46995620,,,,-0.0802,-0.181519,-0.586365,0.785339,0.237305
LA,1782148507.5385752,46995620,1.269531,-0.113281,1.144531,,,,,
RV,1782148507.5439522,47000620,,,,-0.080933,-0.182434,-0.586365,0.785095,0.237305
LA,1782148507.5467293,47000620,0.71875,-0.105469,1.046875,,,,,
RV,1782148507.5523658,47005720,,,,-0.081726,-0.183411,-0.586426,0.784729,0.237305
LA,1782148507.5579174,47005720,0.464844,-0.105469,1.132812,,,,,
RV,1782148507.565816,47010420,,,,-0.08252,-0.184448,-0.586426,0.784363,0.237305
LA,1782148507.5679,47010420,0.328125,-0.136719,1.207031,,,,,
RV,1782148507.569968,47015520,,,,-0.083435,-0.185669,-0.586487,0.783997,0.237305
RV,1782148507.6628177,47191532,,,,-0.098267,-0.218994,-0.580444,0.778137,0.238281
LA,1782148507.7608364,47230085,0.175781,0.003906,-0.3125,,,,,
RV,1782148507.766508,47235585,,,,-0.111084,-0.247559,-0.568298,0.776794,0.23877
LA,1782148507.768951,47235585,0.066406,0.003906,-0.488281,,,,,
RV,1782148507.774244,47240185,,,,-0.111511,-0.24884,-0.567749,0.776733,0.239014
LA,1782148507.7770934,47240185,0.042969,0.035156,-0.703125,,,,,
RV,1782148507.782511,47245485,,,,-0.112061,-0.250183,-0.5672,0.776611,0.239014
LA,1782148507.7854896,47245485,0.058594,-0.003906,-0.648438,,,,,
RV,1782148507.7909799,47250085,,,,-0.112671,-0.251221,-0.56665,0.776611,0.239014
LA,1782148507.796292,47250085,0.117188,0.066406,-0.640625,,,,,
RV,1782148507.798964,47255485,,,,-0.113342,-0.252319,-0.56604,0.776611,0.239014
LA,1782148507.804446,47255485,0.25,0.066406,-0.664062,,,,,
RV,1782148507.810327,47260085,,,,-0.113953,-0.253052,-0.565552,0.776611,0.239014
LA,1782148507.812963,47260085,0.269531,0.074219,-0.695312,,,,,
RV,1782148507.8186057,47265585,,,,-0.114624,-0.253662,-0.565002,0.776733,0.239014
LA,1782148507.8208358,47265585,0.292969,0.042969,-0.648438,,,,,
LA,1782148507.9129803,47439937,2.59375,0.703125,1.472656,,,,,
LA,1782148507.9145463,47444837,2.546875,0.71875,1.472656,,,,,
RV,1782148508.009679,47485208,,,,-0.140442,-0.218079,-0.565063,0.783203,0.240479
LA,1782148508.0153084,47485208,2.390625,0.347656,2.871094,,,,,
RV,1782148508.0205696,47490208,,,,-0.140686,-0.216614,-0.56604,0.782837,0.240479
LA,1782148508.0235395,47490208,2.40625,0.289062,2.742188,,,,,
RV,1782148508.029047,47495708,,,,-0.140869,-0.215027,-0.5672,0.78241,0.240479
LA,1782148508.0316443,47495708,2.191406,0.066406,2.65625,,,,,
RV,1782148508.0371733,47500808,,,,-0.140991,-0.213623,-0.568359,0.781982,0.240479
LA,1782148508.039798,47500808,2.097656,0.003906,2.601562,,,,,
RV,1782148508.0455325,47505608,,,,-0.141174,-0.212341,-0.569458,0.781494,0.240723
LA,1782148508.0480528,47505608,1.945312,-0.0625,2.632812,,,,,
RV,1782148508.0536275,47510508,,,,-0.141357,-0.211121,-0.570618,0.780945,0.240723
LA,1782148508.0565772,47510508,1.808594,-0.054688,2.65625,,,,,
RV,1782148508.0619807,47515308,,,,-0.141541,-0.210022,-0.571777,0.780334,0.240723
LA,1782148508.0674741,47515308,1.632812,-0.046875,2.722656,,,,,
LA,1782148508.0711405,47520608,1.601562,-0.078125,2.714844,,,,,
LA,1782148508.1610386,47689203,0.183594,-0.613281,1.863281,,,,,
LA,1782148508.1624792,47694103,0.0625,-0.613281,2.039062,,,,,
RV,1782148508.2579868,47735485,,,,-0.10083,-0.13269,-0.61792,0.768372,0.242432
LA,1782148508.2650456,47735485,0.25,0.277344,0.648438,,,,,
RV,1782148508.2688274,47740885,,,,-0.099365,-0.131409,-0.618469,0.768372,0.242432
LA,1782148508.271293,47740885,0.328125,0.269531,0.746094,,,,,
RV,1782148508.2778208,47745785,,,,-0.098083,-0.130432,-0.618958,0.768311,0.242432
LA,1782148508.279998,47745785,0.351562,0.296875,0.769531,,,,,
RV,1782148508.285219,47750585,,,,-0.096741,-0.129578,-0.619446,0.768188,0.242432
LA,1782148508.2883174,47750585,0.453125,0.28125,0.800781,,,,,
RV,1782148508.294378,47755385,,,,-0.095459,-0.128784,-0.619873,0.768127,0.242432
LA,1782148508.2963798,47755385,0.445312,0.390625,0.515625,,,,,
RV,1782148508.3019822,47760785,,,,-0.093872,-0.12793,-0.620422,0.768066,0.242432
LA,1782148508.3054118,47760785,0.4375,0.414062,0.355469,,,,,
RV,1782148508.3096976,47765785,,,,-0.092407,-0.127197,-0.620911,0.767944,0.242676
LA,1782148508.3152986,47765785,0.421875,0.398438,0.1875,,,,,
LA,1782148508.3165205,47770585,0.40625,0.34375,-0.058594,,,,,
LA,1782148508.408142,47939441,0.246094,0.347656,-0.34375,,,,,
LA,1782148508.4099264,47944341,0.214844,0.300781,-0.308594,,,,,
RV,1782148508.5056157,47985627,,,,-0.059265,-0.124268,-0.639587,0.756287,0.243896
LA,1782148508.5110562,47985627,-0.855469,0.105469,-0.175781,,,,,
RV,1782148508.5168366,47990627,,,,-0.059265,-0.124939,-0.639648,0.756165,0.243896
LA,1782148508.5193956,47990627,-0.789062,0.210938,-0.253906,,,,,
RV,1782148508.5248709,47996027,,,,-0.059326,-0.125732,-0.639587,0.756042,0.243896
LA,1782148508.5276098,47996027,-0.648438,0.203125,-0.214844,,,,,
RV,1782148508.5333512,48001027,,,,-0.059387,-0.126526,-0.639526,0.755981,0.243896
LA,1782148508.5359502,48001027,-0.429688,0.226562,-0.214844,,,,,
RV,1782148508.541431,48006127,,,,-0.059387,-0.127197,-0.639404,0.75592,0.244141
LA,1782148508.5469403,48006127,-0.214844,0.257812,-0.246094,,,,,
RV,1782148508.5498106,48010727,,,,-0.059265,-0.127747,-0.639343,0.75592,0.244141
LA,1782148508.5551643,48010727,0.128906,0.210938,-0.476562,,,,,
RV,1782148508.5606933,48016027,,,,-0.05896,-0.128235,-0.639221,0.75592,0.244141
LA,1782148508.563464,48016027,0.238281,0.242188,-0.628906,,,,,
LA,1782148508.5658848,48021127,0.351562,0.148438,-0.753906,,,,,
LA,1782148508.6574,48190509,0.171875,0.25,-0.308594,,,,,
LA,1782148508.659155,48195609,0.21875,0.296875,-0.347656,,,,,
RV,1782148508.7551472,48236105,,,,-0.052673,-0.110168,-0.655273,0.745483,0.245361
LA,1782148508.760654,48236105,-0.566406,0.242188,-0.234375,,,,,
RV,1782148508.7661111,48241505,,,,-0.052673,-0.110291,-0.655884,0.744873,0.245361
LA,1782148508.7690094,48241505,-0.566406,0.226562,-0.234375,,,,,
RV,1782148508.7744336,48246405,,,,-0.052673,-0.110535,-0.656433,0.744385,0.245361
LA,1782148508.7771466,48246405,-0.605469,0.265625,-0.308594,,,,,
RV,1782148508.782717,48251005,,,,-0.052734,-0.110779,-0.656921,0.743896,0.245361
LA,1782148508.7854626,48251005,-0.613281,0.296875,-0.464844,,,,,
RV,1782148508.7910008,48256505,,,,-0.052673,-0.111084,-0.657532,0.743347,0.245605
LA,1782148508.7976935,48256505,-0.574219,0.296875,-0.5,,,,,
RV,1782148508.8006995,48261305,,,,-0.052673,-0.111206,-0.65802,0.74292,0.245605
LA,1782148508.8047738,48261305,-0.546875,0.289062,-0.539062,,,,,
RV,1782148508.810264,48266205,,,,-0.052551,-0.111267,-0.658447,0.742493,0.245605
LA,1782148508.813779,48266205,-0.5,0.28125,-0.609375,,,,,
LA,1782148508.8156984,48271305,-0.5,0.28125,-0.664062,,,,,
RV,1782148508.9073298,48445506,,,,-0.050415,-0.097412,-0.670715,0.733521,0.246338
RV,1782148509.0057175,48485934,,,,-0.049133,-0.101868,-0.684082,0.720581,0.246826
LA,1782148509.0112214,48485934,-0.132812,0.050781,-0.671875,,,,,
RV,1782148509.0167985,48490934,,,,-0.049072,-0.102295,-0.685059,0.719604,0.24707
LA,1782148509.019574,48490934,-0.21875,0.003906,-0.710938,,,,,
RV,1782148509.025239,48496334,,,,-0.049133,-0.102905,-0.686096,0.718506,0.24707
LA,1782148509.0282018,48496334,-0.304688,0.027344,-0.671875,,,,,
RV,1782148509.0335586,48501434,,,,-0.049377,-0.103638,-0.687012,0.717468,0.24707
LA,1782148509.0362906,48501434,-0.359375,-0.019531,-0.703125,,,,,
RV,1782148509.0418355,48505934,,,,-0.049622,-0.10437,-0.687927,0.716553,0.24707
LA,1782148509.04741,48505934,-0.367188,0.242188,-0.703125,,,,,
RV,1782148509.0528882,48511234,,,,-0.049927,-0.105225,-0.688904,0.715454,0.24707
LA,1782148509.05568,48511234,-0.457031,0.269531,-0.960938,,,,,
RV,1782148509.0615814,48516434,,,,-0.050232,-0.106018,-0.689819,0.714417,0.24707
LA,1782148509.0641193,48516434,-0.511719,0.1875,-0.925781,,,,,
RV,1782148509.0683913,48521334,,,,-0.050476,-0.106689,-0.690674,0.713501,0.24707
RV,1782148509.160933,48698107,,,,-0.051819,-0.1026,-0.705872,0.698975,0.247803
LA,1782148509.258601,48735650,-0.351562,0.265625,-1.078125,,,,,
RV,1782148509.2646606,48741050,,,,-0.046875,-0.112732,-0.720886,0.682251,0.248535
LA,1782148509.2672007,48741050,-0.425781,0.210938,-0.921875,,,,,
RV,1782148509.272487,48746350,,,,-0.046692,-0.112976,-0.721741,0.681274,0.248535
LA,1782148509.2753143,48746350,-0.464844,0.242188,-0.886719,,,,,
RV,1782148509.2816396,48750850,,,,-0.046631,-0.113281,-0.722534,0.68042,0.248535
LA,1782148509.2837493,48750850,-0.425781,0.234375,-0.839844,,,,,
RV,1782148509.2892008,48755950,,,,-0.046692,-0.113586,-0.723328,0.679504,0.248535
LA,1782148509.294728,48755950,-0.425781,0.226562,-0.722656,,,,,
RV,1782148509.3003805,48760750,,,,-0.046753,-0.113953,-0.724121,0.678589,0.248535
LA,1782148509.30312,48760750,-0.398438,0.257812,-0.492188,,,,,
RV,1782148509.3086467,48765850,,,,-0.046814,-0.114319,-0.724976,0.677612,0.248535
LA,1782148509.3114326,48765850,-0.40625,0.289062,-0.378906,,,,,
RV,1782148509.3169925,48770650,,,,-0.046875,-0.114685,-0.725769,0.676697,0.248779
LA,1782148509.319669,48770650,-0.40625,0.289062,-0.285156,,,,,
LA,1782148509.4115863,48945728,-0.757812,0.210938,-0.769531,,,,,
LA,1782148509.4135616,48950628,-0.742188,0.195312,-0.699219,,,,,
RV,1782148509.5102928,48991267,,,,-0.063416,-0.09082,-0.760254,0.640076,0.250244
LA,1782148509.5157123,48991267,0.140625,-0.347656,-0.242188,,,,,
RV,1782148509.5212524,48996667,,,,-0.065002,-0.090881,-0.761475,0.638489,0.250244
LA,1782148509.5239992,48996667,0.003906,-0.292969,-0.242188,,,,,
